datetime.utc,temp,site,keep,conversion,datetime.pdt
2022-05-28 3:26,12,cp-high,yes,7:00,2022-05-27 20:26
2022-05-28 3:56,12,cp-high,yes,7:00,2022-05-27 20:56
2022-05-28 4:26,12,cp-high,yes,7:00,2022-05-27 21:26
2022-05-28 4:56,12,cp-high,yes,7:00,2022-05-27 21:56
2022-05-28 5:26,12,cp-high,yes,7:00,2022-05-27 22:26
2022-05-28 5:56,12,cp-high,yes,7:00,2022-05-27 22:56
2022-05-28 6:26,12,cp-high,yes,7:00,2022-05-27 23:26
2022-05-28 6:56,12,cp-high,yes,7:00,2022-05-27 23:56
2022-05-28 7:26,11.5,cp-high,yes,7:00,2022-05-28 0:26
2022-05-28 7:56,12,cp-high,yes,7:00,2022-05-28 0:56
2022-05-28 8:26,12,cp-high,yes,7:00,2022-05-28 1:26
2022-05-28 8:56,12,cp-high,yes,7:00,2022-05-28 1:56
2022-05-28 9:26,12,cp-high,yes,7:00,2022-05-28 2:26
2022-05-28 9:56,11.5,cp-high,yes,7:00,2022-05-28 2:56
2022-05-28 10:26,11.5,cp-high,yes,7:00,2022-05-28 3:26
2022-05-28 10:56,11.5,cp-high,yes,7:00,2022-05-28 3:56
2022-05-28 11:26,11.5,cp-high,yes,7:00,2022-05-28 4:26
2022-05-28 11:56,11,cp-high,yes,7:00,2022-05-28 4:56
2022-05-28 12:26,11,cp-high,yes,7:00,2022-05-28 5:26
2022-05-28 12:56,11,cp-high,yes,7:00,2022-05-28 5:56
2022-05-28 13:26,11.5,cp-high,yes,7:00,2022-05-28 6:26
2022-05-28 13:56,11.5,cp-high,yes,7:00,2022-05-28 6:56
2022-05-28 14:26,11.5,cp-high,yes,7:00,2022-05-28 7:26
2022-05-28 14:56,11.5,cp-high,yes,7:00,2022-05-28 7:56
2022-05-28 15:26,11.5,cp-high,yes,7:00,2022-05-28 8:26
2022-05-28 15:56,11.5,cp-high,yes,7:00,2022-05-28 8:56
2022-05-28 16:26,13.5,cp-high,yes,7:00,2022-05-28 9:26
2022-05-28 16:56,14,cp-high,yes,7:00,2022-05-28 9:56
2022-05-28 17:26,15.5,cp-high,yes,7:00,2022-05-28 10:26
2022-05-28 17:56,18.5,cp-high,yes,7:00,2022-05-28 10:56
2022-05-28 18:26,22,cp-high,yes,7:00,2022-05-28 11:26
2022-05-28 18:56,23.5,cp-high,yes,7:00,2022-05-28 11:56
2022-05-28 19:26,22,cp-high,yes,7:00,2022-05-28 12:26
2022-05-28 19:56,24,cp-high,yes,7:00,2022-05-28 12:56
2022-05-28 20:26,26,cp-high,yes,7:00,2022-05-28 13:26
2022-05-28 20:56,24,cp-high,yes,7:00,2022-05-28 13:56
2022-05-28 21:26,23.5,cp-high,yes,7:00,2022-05-28 14:26
2022-05-28 21:56,23.5,cp-high,yes,7:00,2022-05-28 14:56
2022-05-28 22:26,14.5,cp-high,yes,7:00,2022-05-28 15:26
2022-05-28 22:56,13.5,cp-high,yes,7:00,2022-05-28 15:56
2022-05-28 23:26,13,cp-high,yes,7:00,2022-05-28 16:26
2022-05-28 23:56,11.5,cp-high,yes,7:00,2022-05-28 16:56
2022-05-29 0:26,12,cp-high,yes,7:00,2022-05-28 17:26
2022-05-29 0:56,11.5,cp-high,yes,7:00,2022-05-28 17:56
2022-05-29 1:26,11,cp-high,yes,7:00,2022-05-28 18:26
2022-05-29 1:56,11,cp-high,yes,7:00,2022-05-28 18:56
2022-05-29 2:26,11,cp-high,yes,7:00,2022-05-28 19:26
2022-05-29 2:56,11,cp-high,yes,7:00,2022-05-28 19:56
2022-05-29 3:26,11,cp-high,yes,7:00,2022-05-28 20:26
2022-05-29 3:56,11.5,cp-high,yes,7:00,2022-05-28 20:56
2022-05-29 4:26,11.5,cp-high,yes,7:00,2022-05-28 21:26
2022-05-29 4:56,11.5,cp-high,yes,7:00,2022-05-28 21:56
2022-05-29 5:26,12,cp-high,yes,7:00,2022-05-28 22:26
2022-05-29 5:56,12,cp-high,yes,7:00,2022-05-28 22:56
2022-05-29 6:26,11.5,cp-high,yes,7:00,2022-05-28 23:26
2022-05-29 6:56,11.5,cp-high,yes,7:00,2022-05-28 23:56
2022-05-29 7:26,11.5,cp-high,yes,7:00,2022-05-29 0:26
2022-05-29 7:56,11.5,cp-high,yes,7:00,2022-05-29 0:56
2022-05-29 8:26,11.5,cp-high,yes,7:00,2022-05-29 1:26
2022-05-29 8:56,11.5,cp-high,yes,7:00,2022-05-29 1:56
2022-05-29 9:26,11.5,cp-high,yes,7:00,2022-05-29 2:26
2022-05-29 9:56,11.5,cp-high,yes,7:00,2022-05-29 2:56
2022-05-29 10:26,11.5,cp-high,yes,7:00,2022-05-29 3:26
2022-05-29 10:56,11.5,cp-high,yes,7:00,2022-05-29 3:56
2022-05-29 11:26,11,cp-high,yes,7:00,2022-05-29 4:26
2022-05-29 11:56,11,cp-high,yes,7:00,2022-05-29 4:56
2022-05-29 12:26,11,cp-high,yes,7:00,2022-05-29 5:26
2022-05-29 12:56,11,cp-high,yes,7:00,2022-05-29 5:56
2022-05-29 13:26,11.5,cp-high,yes,7:00,2022-05-29 6:26
2022-05-29 13:56,11.5,cp-high,yes,7:00,2022-05-29 6:56
2022-05-29 14:26,11.5,cp-high,yes,7:00,2022-05-29 7:26
2022-05-29 14:56,11.5,cp-high,yes,7:00,2022-05-29 7:56
2022-05-29 15:26,12,cp-high,yes,7:00,2022-05-29 8:26
2022-05-29 15:56,12,cp-high,yes,7:00,2022-05-29 8:56
2022-05-29 16:26,12,cp-high,yes,7:00,2022-05-29 9:26
2022-05-29 16:56,12.5,cp-high,yes,7:00,2022-05-29 9:56
2022-05-29 17:26,13,cp-high,yes,7:00,2022-05-29 10:26
2022-05-29 17:56,17.5,cp-high,yes,7:00,2022-05-29 10:56
2022-05-29 18:26,20,cp-high,yes,7:00,2022-05-29 11:26
2022-05-29 18:56,24.5,cp-high,yes,7:00,2022-05-29 11:56
2022-05-29 19:26,26.5,cp-high,yes,7:00,2022-05-29 12:26
2022-05-29 19:56,29,cp-high,yes,7:00,2022-05-29 12:56
2022-05-29 20:26,25.5,cp-high,yes,7:00,2022-05-29 13:26
2022-05-29 20:56,22,cp-high,yes,7:00,2022-05-29 13:56
2022-05-29 21:26,20,cp-high,yes,7:00,2022-05-29 14:26
2022-05-29 21:56,20.5,cp-high,yes,7:00,2022-05-29 14:56
2022-05-29 22:26,19,cp-high,yes,7:00,2022-05-29 15:26
2022-05-29 22:56,14,cp-high,yes,7:00,2022-05-29 15:56
2022-05-29 23:26,14,cp-high,yes,7:00,2022-05-29 16:26
2022-05-29 23:56,13,cp-high,yes,7:00,2022-05-29 16:56
2022-05-30 0:26,11.5,cp-high,yes,7:00,2022-05-29 17:26
2022-05-30 0:56,11.5,cp-high,yes,7:00,2022-05-29 17:56
2022-05-30 1:26,10.5,cp-high,yes,7:00,2022-05-29 18:26
2022-05-30 1:56,11,cp-high,yes,7:00,2022-05-29 18:56
2022-05-30 2:26,10.5,cp-high,yes,7:00,2022-05-29 19:26
2022-05-30 2:56,10.5,cp-high,yes,7:00,2022-05-29 19:56
2022-05-30 3:26,10.5,cp-high,yes,7:00,2022-05-29 20:26
2022-05-30 3:56,10.5,cp-high,yes,7:00,2022-05-29 20:56
2022-05-30 4:26,11,cp-high,yes,7:00,2022-05-29 21:26
2022-05-30 4:56,11.5,cp-high,yes,7:00,2022-05-29 21:56
2022-05-30 5:26,11,cp-high,yes,7:00,2022-05-29 22:26
2022-05-30 5:56,11,cp-high,yes,7:00,2022-05-29 22:56
2022-05-30 6:26,10.5,cp-high,yes,7:00,2022-05-29 23:26
2022-05-30 6:56,11.5,cp-high,yes,7:00,2022-05-29 23:56
2022-05-30 7:26,12,cp-high,yes,7:00,2022-05-30 0:26
2022-05-30 7:56,12,cp-high,yes,7:00,2022-05-30 0:56
2022-05-30 8:26,11.5,cp-high,yes,7:00,2022-05-30 1:26
2022-05-30 8:56,11,cp-high,yes,7:00,2022-05-30 1:56
2022-05-30 9:26,11,cp-high,yes,7:00,2022-05-30 2:26
2022-05-30 9:56,11.5,cp-high,yes,7:00,2022-05-30 2:56
2022-05-30 10:26,11.5,cp-high,yes,7:00,2022-05-30 3:26
2022-05-30 10:56,11.5,cp-high,yes,7:00,2022-05-30 3:56
2022-05-30 11:26,11,cp-high,yes,7:00,2022-05-30 4:26
2022-05-30 11:56,11,cp-high,yes,7:00,2022-05-30 4:56
2022-05-30 12:26,11,cp-high,yes,7:00,2022-05-30 5:26
2022-05-30 12:56,11,cp-high,yes,7:00,2022-05-30 5:56
2022-05-30 13:26,11,cp-high,yes,7:00,2022-05-30 6:26
2022-05-30 13:56,11,cp-high,yes,7:00,2022-05-30 6:56
2022-05-30 14:26,11.5,cp-high,yes,7:00,2022-05-30 7:26
2022-05-30 14:56,11.5,cp-high,yes,7:00,2022-05-30 7:56
2022-05-30 15:26,11.5,cp-high,yes,7:00,2022-05-30 8:26
2022-05-30 15:56,11.5,cp-high,yes,7:00,2022-05-30 8:56
2022-05-30 16:26,12,cp-high,yes,7:00,2022-05-30 9:26
2022-05-30 16:56,14,cp-high,yes,7:00,2022-05-30 9:56
2022-05-30 17:26,16.5,cp-high,yes,7:00,2022-05-30 10:26
2022-05-30 17:56,17.5,cp-high,yes,7:00,2022-05-30 10:56
2022-05-30 18:26,18.5,cp-high,yes,7:00,2022-05-30 11:26
2022-05-30 18:56,21.5,cp-high,yes,7:00,2022-05-30 11:56
2022-05-30 19:26,21,cp-high,yes,7:00,2022-05-30 12:26
2022-05-30 19:56,19,cp-high,yes,7:00,2022-05-30 12:56
2022-05-30 20:26,19.5,cp-high,yes,7:00,2022-05-30 13:26
2022-05-30 20:56,19.5,cp-high,yes,7:00,2022-05-30 13:56
2022-05-30 21:26,19.5,cp-high,yes,7:00,2022-05-30 14:26
2022-05-30 21:56,18,cp-high,yes,7:00,2022-05-30 14:56
2022-05-30 22:26,17.5,cp-high,yes,7:00,2022-05-30 15:26
2022-05-30 22:56,17.5,cp-high,yes,7:00,2022-05-30 15:56
2022-05-30 23:26,18,cp-high,yes,7:00,2022-05-30 16:26
2022-05-30 23:56,13.5,cp-high,yes,7:00,2022-05-30 16:56
2022-05-31 0:26,13,cp-high,yes,7:00,2022-05-30 17:26
2022-05-31 0:56,13,cp-high,yes,7:00,2022-05-30 17:56
2022-05-31 1:26,10.5,cp-high,yes,7:00,2022-05-30 18:26
2022-05-31 1:56,11,cp-high,yes,7:00,2022-05-30 18:56
2022-05-31 2:26,10.5,cp-high,yes,7:00,2022-05-30 19:26
2022-05-31 2:56,10.5,cp-high,yes,7:00,2022-05-30 19:56
2022-05-31 3:26,11,cp-high,yes,7:00,2022-05-30 20:26
2022-05-31 3:56,10.5,cp-high,yes,7:00,2022-05-30 20:56
2022-05-31 4:26,11,cp-high,yes,7:00,2022-05-30 21:26
2022-05-31 4:56,11,cp-high,yes,7:00,2022-05-30 21:56
2022-05-31 5:26,11,cp-high,yes,7:00,2022-05-30 22:26
2022-05-31 5:56,11,cp-high,yes,7:00,2022-05-30 22:56
2022-05-31 6:26,11,cp-high,yes,7:00,2022-05-30 23:26
2022-05-31 6:56,11,cp-high,yes,7:00,2022-05-30 23:56
2022-05-31 7:26,11,cp-high,yes,7:00,2022-05-31 0:26
2022-05-31 7:56,11.5,cp-high,yes,7:00,2022-05-31 0:56
2022-05-31 8:26,11.5,cp-high,yes,7:00,2022-05-31 1:26
2022-05-31 8:56,11.5,cp-high,yes,7:00,2022-05-31 1:56
2022-05-31 9:26,11.5,cp-high,yes,7:00,2022-05-31 2:26
2022-05-31 9:56,11,cp-high,yes,7:00,2022-05-31 2:56
2022-05-31 10:26,11.5,cp-high,yes,7:00,2022-05-31 3:26
2022-05-31 10:56,11,cp-high,yes,7:00,2022-05-31 3:56
2022-05-31 11:26,11,cp-high,yes,7:00,2022-05-31 4:26
2022-05-31 11:56,11.5,cp-high,yes,7:00,2022-05-31 4:56
2022-05-31 12:26,11,cp-high,yes,7:00,2022-05-31 5:26
2022-05-31 12:56,11,cp-high,yes,7:00,2022-05-31 5:56
2022-05-31 13:26,11,cp-high,yes,7:00,2022-05-31 6:26
2022-05-31 13:56,11.5,cp-high,yes,7:00,2022-05-31 6:56
2022-05-31 14:26,11.5,cp-high,yes,7:00,2022-05-31 7:26
2022-05-31 14:56,11.5,cp-high,yes,7:00,2022-05-31 7:56
2022-05-31 15:26,11.5,cp-high,yes,7:00,2022-05-31 8:26
2022-05-31 15:56,12.5,cp-high,yes,7:00,2022-05-31 8:56
2022-05-31 16:26,12.5,cp-high,yes,7:00,2022-05-31 9:26
2022-05-31 16:56,13,cp-high,yes,7:00,2022-05-31 9:56
2022-05-31 17:26,20,cp-high,yes,7:00,2022-05-31 10:26
2022-05-31 17:56,23,cp-high,yes,7:00,2022-05-31 10:56
2022-05-31 18:26,26,cp-high,yes,7:00,2022-05-31 11:26
2022-05-31 18:56,27,cp-high,yes,7:00,2022-05-31 11:56
2022-05-31 19:26,27.5,cp-high,yes,7:00,2022-05-31 12:26
2022-05-31 19:56,29,cp-high,yes,7:00,2022-05-31 12:56
2022-05-31 20:26,27.5,cp-high,yes,7:00,2022-05-31 13:26
2022-05-31 20:56,28.5,cp-high,yes,7:00,2022-05-31 13:56
2022-05-31 21:26,28.5,cp-high,yes,7:00,2022-05-31 14:26
2022-05-31 21:56,28,cp-high,yes,7:00,2022-05-31 14:56
2022-05-31 22:26,27.5,cp-high,yes,7:00,2022-05-31 15:26
2022-05-31 22:56,26.5,cp-high,yes,7:00,2022-05-31 15:56
2022-05-31 23:26,24.5,cp-high,yes,7:00,2022-05-31 16:26
2022-05-31 23:56,21.5,cp-high,yes,7:00,2022-05-31 16:56
2022-06-01 0:26,14.5,cp-high,yes,7:00,2022-05-31 17:26
2022-06-01 0:56,12,cp-high,yes,7:00,2022-05-31 17:56
2022-06-01 1:26,11,cp-high,yes,7:00,2022-05-31 18:26
2022-06-01 1:56,11,cp-high,yes,7:00,2022-05-31 18:56
2022-06-01 2:26,11,cp-high,yes,7:00,2022-05-31 19:26
2022-06-01 2:56,11,cp-high,yes,7:00,2022-05-31 19:56
2022-06-01 3:26,11,cp-high,yes,7:00,2022-05-31 20:26
2022-06-01 3:56,11,cp-high,yes,7:00,2022-05-31 20:56
2022-06-01 4:26,11,cp-high,yes,7:00,2022-05-31 21:26
2022-06-01 4:56,11,cp-high,yes,7:00,2022-05-31 21:56
2022-06-01 5:26,11,cp-high,yes,7:00,2022-05-31 22:26
2022-06-01 5:56,11.5,cp-high,yes,7:00,2022-05-31 22:56
2022-06-01 6:26,11,cp-high,yes,7:00,2022-05-31 23:26
2022-06-01 6:56,11.5,cp-high,yes,7:00,2022-05-31 23:56
2022-06-01 7:26,11.5,cp-high,yes,7:00,2022-06-01 0:26
2022-06-01 7:56,11.5,cp-high,yes,7:00,2022-06-01 0:56
2022-06-01 8:26,11.5,cp-high,yes,7:00,2022-06-01 1:26
2022-06-01 8:56,11.5,cp-high,yes,7:00,2022-06-01 1:56
2022-06-01 9:26,11.5,cp-high,yes,7:00,2022-06-01 2:26
2022-06-01 9:56,11.5,cp-high,yes,7:00,2022-06-01 2:56
2022-06-01 10:26,11.5,cp-high,yes,7:00,2022-06-01 3:26
2022-06-01 10:56,11.5,cp-high,yes,7:00,2022-06-01 3:56
2022-06-01 11:26,11.5,cp-high,yes,7:00,2022-06-01 4:26
2022-06-01 11:56,11.5,cp-high,yes,7:00,2022-06-01 4:56
2022-06-01 12:26,11.5,cp-high,yes,7:00,2022-06-01 5:26
2022-06-01 12:56,11.5,cp-high,yes,7:00,2022-06-01 5:56
2022-06-01 13:26,11.5,cp-high,yes,7:00,2022-06-01 6:26
2022-06-01 13:56,11.5,cp-high,yes,7:00,2022-06-01 6:56
2022-06-01 14:26,11.5,cp-high,yes,7:00,2022-06-01 7:26
2022-06-01 14:56,11.5,cp-high,yes,7:00,2022-06-01 7:56
2022-06-01 15:26,12,cp-high,yes,7:00,2022-06-01 8:26
2022-06-01 15:56,12,cp-high,yes,7:00,2022-06-01 8:56
2022-06-01 16:26,12.5,cp-high,yes,7:00,2022-06-01 9:26
2022-06-01 16:56,13,cp-high,yes,7:00,2022-06-01 9:56
2022-06-01 17:26,13.5,cp-high,yes,7:00,2022-06-01 10:26
2022-06-01 17:56,21,cp-high,yes,7:00,2022-06-01 10:56
2022-06-01 18:26,23.5,cp-high,yes,7:00,2022-06-01 11:26
2022-06-01 18:56,25.5,cp-high,yes,7:00,2022-06-01 11:56
2022-06-01 19:26,26.5,cp-high,yes,7:00,2022-06-01 12:26
2022-06-01 19:56,26,cp-high,yes,7:00,2022-06-01 12:56
2022-06-01 20:26,25.5,cp-high,yes,7:00,2022-06-01 13:26
2022-06-01 20:56,26,cp-high,yes,7:00,2022-06-01 13:56
2022-06-01 21:26,24,cp-high,yes,7:00,2022-06-01 14:26
2022-06-01 21:56,23.5,cp-high,yes,7:00,2022-06-01 14:56
2022-06-01 22:26,23,cp-high,yes,7:00,2022-06-01 15:26
2022-06-01 22:56,23.5,cp-high,yes,7:00,2022-06-01 15:56
2022-06-01 23:26,22.5,cp-high,yes,7:00,2022-06-01 16:26
2022-06-01 23:56,22,cp-high,yes,7:00,2022-06-01 16:56
2022-06-02 0:26,20.5,cp-high,yes,7:00,2022-06-01 17:26
2022-06-02 0:56,14,cp-high,yes,7:00,2022-06-01 17:56
2022-06-02 1:26,12,cp-high,yes,7:00,2022-06-01 18:26
2022-06-02 1:56,12,cp-high,yes,7:00,2022-06-01 18:56
2022-06-02 2:26,11,cp-high,yes,7:00,2022-06-01 19:26
2022-06-02 2:56,11,cp-high,yes,7:00,2022-06-01 19:56
2022-06-02 3:26,10.5,cp-high,yes,7:00,2022-06-01 20:26
2022-06-02 3:56,11,cp-high,yes,7:00,2022-06-01 20:56
2022-06-02 4:26,11,cp-high,yes,7:00,2022-06-01 21:26
2022-06-02 4:56,11,cp-high,yes,7:00,2022-06-01 21:56
2022-06-02 5:26,11,cp-high,yes,7:00,2022-06-01 22:26
2022-06-02 5:56,11.5,cp-high,yes,7:00,2022-06-01 22:56
2022-06-02 6:26,11.5,cp-high,yes,7:00,2022-06-01 23:26
2022-06-02 6:56,11.5,cp-high,yes,7:00,2022-06-01 23:56
2022-06-02 7:26,12,cp-high,yes,7:00,2022-06-02 0:26
2022-06-02 7:56,12,cp-high,yes,7:00,2022-06-02 0:56
2022-06-02 8:26,12.5,cp-high,yes,7:00,2022-06-02 1:26
2022-06-02 8:56,12,cp-high,yes,7:00,2022-06-02 1:56
2022-06-02 9:26,12,cp-high,yes,7:00,2022-06-02 2:26
2022-06-02 9:56,12.5,cp-high,yes,7:00,2022-06-02 2:56
2022-06-02 10:26,12.5,cp-high,yes,7:00,2022-06-02 3:26
2022-06-02 10:56,12,cp-high,yes,7:00,2022-06-02 3:56
2022-06-02 11:26,12,cp-high,yes,7:00,2022-06-02 4:26
2022-06-02 11:56,11.5,cp-high,yes,7:00,2022-06-02 4:56
2022-06-02 12:26,12,cp-high,yes,7:00,2022-06-02 5:26
2022-06-02 12:56,12,cp-high,yes,7:00,2022-06-02 5:56
2022-06-02 13:26,12,cp-high,yes,7:00,2022-06-02 6:26
2022-06-02 13:56,12,cp-high,yes,7:00,2022-06-02 6:56
2022-06-02 14:26,12,cp-high,yes,7:00,2022-06-02 7:26
2022-06-02 14:56,12,cp-high,yes,7:00,2022-06-02 7:56
2022-06-02 15:26,12.5,cp-high,yes,7:00,2022-06-02 8:26
2022-06-02 15:56,12.5,cp-high,yes,7:00,2022-06-02 8:56
2022-06-02 16:26,13,cp-high,yes,7:00,2022-06-02 9:26
2022-06-02 16:56,13.5,cp-high,yes,7:00,2022-06-02 9:56
2022-06-02 17:26,14.5,cp-high,yes,7:00,2022-06-02 10:26
2022-06-02 17:56,15.5,cp-high,yes,7:00,2022-06-02 10:56
2022-06-02 18:26,21,cp-high,yes,7:00,2022-06-02 11:26
2022-06-02 18:56,22,cp-high,yes,7:00,2022-06-02 11:56
2022-06-02 19:26,25,cp-high,yes,7:00,2022-06-02 12:26
2022-06-02 19:56,24.5,cp-high,yes,7:00,2022-06-02 12:56
2022-06-02 20:26,27,cp-high,yes,7:00,2022-06-02 13:26
2022-06-02 20:56,26,cp-high,yes,7:00,2022-06-02 13:56
2022-06-02 21:26,26.5,cp-high,yes,7:00,2022-06-02 14:26
2022-06-02 21:56,25.5,cp-high,yes,7:00,2022-06-02 14:56
2022-06-02 22:26,28,cp-high,yes,7:00,2022-06-02 15:26
2022-06-02 22:56,27.5,cp-high,yes,7:00,2022-06-02 15:56
2022-06-02 23:26,25.5,cp-high,yes,7:00,2022-06-02 16:26
2022-06-02 23:56,24.5,cp-high,yes,7:00,2022-06-02 16:56
2022-06-03 0:26,22.5,cp-high,yes,7:00,2022-06-02 17:26
2022-06-03 0:56,21.5,cp-high,yes,7:00,2022-06-02 17:56
2022-06-03 1:26,13.5,cp-high,yes,7:00,2022-06-02 18:26
2022-06-03 1:56,11.5,cp-high,yes,7:00,2022-06-02 18:56
2022-06-03 2:26,11,cp-high,yes,7:00,2022-06-02 19:26
2022-06-03 2:56,11,cp-high,yes,7:00,2022-06-02 19:56
2022-06-03 3:26,11,cp-high,yes,7:00,2022-06-02 20:26
2022-06-03 3:56,11,cp-high,yes,7:00,2022-06-02 20:56
2022-06-03 4:26,10.5,cp-high,yes,7:00,2022-06-02 21:26
2022-06-03 4:56,11,cp-high,yes,7:00,2022-06-02 21:56
2022-06-03 5:26,11,cp-high,yes,7:00,2022-06-02 22:26
2022-06-03 5:56,11,cp-high,yes,7:00,2022-06-02 22:56
2022-06-03 6:26,11,cp-high,yes,7:00,2022-06-02 23:26
2022-06-03 6:56,11,cp-high,yes,7:00,2022-06-02 23:56
2022-06-03 7:26,11.5,cp-high,yes,7:00,2022-06-03 0:26
2022-06-03 7:56,11.5,cp-high,yes,7:00,2022-06-03 0:56
2022-06-03 8:26,11.5,cp-high,yes,7:00,2022-06-03 1:26
2022-06-03 8:56,11.5,cp-high,yes,7:00,2022-06-03 1:56
2022-06-03 9:26,12,cp-high,yes,7:00,2022-06-03 2:26
2022-06-03 9:56,12,cp-high,yes,7:00,2022-06-03 2:56
2022-06-03 10:26,12.5,cp-high,yes,7:00,2022-06-03 3:26
2022-06-03 10:56,12.5,cp-high,yes,7:00,2022-06-03 3:56
2022-06-03 11:26,12,cp-high,yes,7:00,2022-06-03 4:26
2022-06-03 11:56,11.5,cp-high,yes,7:00,2022-06-03 4:56
2022-06-03 12:26,11.5,cp-high,yes,7:00,2022-06-03 5:26
2022-06-03 12:56,12,cp-high,yes,7:00,2022-06-03 5:56
2022-06-03 13:26,12.5,cp-high,yes,7:00,2022-06-03 6:26
2022-06-03 13:56,12.5,cp-high,yes,7:00,2022-06-03 6:56
2022-06-03 14:26,12.5,cp-high,yes,7:00,2022-06-03 7:26
2022-06-03 14:56,12.5,cp-high,yes,7:00,2022-06-03 7:56
2022-06-03 15:26,12.5,cp-high,yes,7:00,2022-06-03 8:26
2022-06-03 15:56,12.5,cp-high,yes,7:00,2022-06-03 8:56
2022-06-03 16:26,13,cp-high,yes,7:00,2022-06-03 9:26
2022-06-03 16:56,13,cp-high,yes,7:00,2022-06-03 9:56
2022-06-03 17:26,13,cp-high,yes,7:00,2022-06-03 10:26
2022-06-03 17:56,13,cp-high,yes,7:00,2022-06-03 10:56
2022-06-03 18:26,13,cp-high,yes,7:00,2022-06-03 11:26
2022-06-03 18:56,13.5,cp-high,yes,7:00,2022-06-03 11:56
2022-06-03 19:26,15,cp-high,yes,7:00,2022-06-03 12:26
2022-06-03 19:56,15,cp-high,yes,7:00,2022-06-03 12:56
2022-06-03 20:26,15.5,cp-high,yes,7:00,2022-06-03 13:26
2022-06-03 20:56,16,cp-high,yes,7:00,2022-06-03 13:56
2022-06-03 21:26,17.5,cp-high,yes,7:00,2022-06-03 14:26
2022-06-03 21:56,17.5,cp-high,yes,7:00,2022-06-03 14:56
2022-06-03 22:26,17.5,cp-high,yes,7:00,2022-06-03 15:26
2022-06-03 22:56,18.5,cp-high,yes,7:00,2022-06-03 15:56
2022-06-03 23:26,18,cp-high,yes,7:00,2022-06-03 16:26
2022-06-03 23:56,18.5,cp-high,yes,7:00,2022-06-03 16:56
2022-06-04 0:26,18.5,cp-high,yes,7:00,2022-06-03 17:26
2022-06-04 0:56,18.5,cp-high,yes,7:00,2022-06-03 17:56
2022-06-04 1:26,18,cp-high,yes,7:00,2022-06-03 18:26
2022-06-04 1:56,15.5,cp-high,yes,7:00,2022-06-03 18:56
2022-06-04 2:26,15,cp-high,yes,7:00,2022-06-03 19:26
2022-06-04 2:56,14,cp-high,yes,7:00,2022-06-03 19:56
2022-06-04 3:26,13.5,cp-high,yes,7:00,2022-06-03 20:26
2022-06-04 3:56,12.5,cp-high,yes,7:00,2022-06-03 20:56
2022-06-04 4:26,11.5,cp-high,yes,7:00,2022-06-03 21:26
2022-06-04 4:56,12,cp-high,yes,7:00,2022-06-03 21:56
2022-06-04 5:26,11.5,cp-high,yes,7:00,2022-06-03 22:26
2022-06-04 5:56,11.5,cp-high,yes,7:00,2022-06-03 22:56
2022-06-04 6:26,11.5,cp-high,yes,7:00,2022-06-03 23:26
2022-06-04 6:56,11,cp-high,yes,7:00,2022-06-03 23:56
2022-06-04 7:26,11,cp-high,yes,7:00,2022-06-04 0:26
2022-06-04 7:56,11.5,cp-high,yes,7:00,2022-06-04 0:56
2022-06-04 8:26,11.5,cp-high,yes,7:00,2022-06-04 1:26
2022-06-04 8:56,11.5,cp-high,yes,7:00,2022-06-04 1:56
2022-06-04 9:26,12,cp-high,yes,7:00,2022-06-04 2:26
2022-06-04 9:56,12,cp-high,yes,7:00,2022-06-04 2:56
2022-06-04 10:26,12,cp-high,yes,7:00,2022-06-04 3:26
2022-06-04 10:56,12.5,cp-high,yes,7:00,2022-06-04 3:56
2022-06-04 11:26,12.5,cp-high,yes,7:00,2022-06-04 4:26
2022-06-04 11:56,12,cp-high,yes,7:00,2022-06-04 4:56
2022-06-04 12:26,12.5,cp-high,yes,7:00,2022-06-04 5:26
2022-06-04 12:56,12,cp-high,yes,7:00,2022-06-04 5:56
2022-06-04 13:26,12,cp-high,yes,7:00,2022-06-04 6:26
2022-06-04 13:56,12.5,cp-high,yes,7:00,2022-06-04 6:56
2022-06-04 14:26,12.5,cp-high,yes,7:00,2022-06-04 7:26
2022-06-04 14:56,12.5,cp-high,yes,7:00,2022-06-04 7:56
2022-06-04 15:26,13,cp-high,yes,7:00,2022-06-04 8:26
2022-06-04 15:56,13,cp-high,yes,7:00,2022-06-04 8:56
2022-06-04 16:26,13,cp-high,yes,7:00,2022-06-04 9:26
2022-06-04 16:56,13.5,cp-high,yes,7:00,2022-06-04 9:56
2022-06-04 17:26,13,cp-high,yes,7:00,2022-06-04 10:26
2022-06-04 17:56,13.5,cp-high,yes,7:00,2022-06-04 10:56
2022-06-04 18:26,14,cp-high,yes,7:00,2022-06-04 11:26
2022-06-04 18:56,14.5,cp-high,yes,7:00,2022-06-04 11:56
2022-06-04 19:26,15,cp-high,yes,7:00,2022-06-04 12:26
2022-06-04 19:56,22,cp-high,yes,7:00,2022-06-04 12:56
2022-06-04 20:26,25,cp-high,yes,7:00,2022-06-04 13:26
2022-06-04 20:56,27.5,cp-high,yes,7:00,2022-06-04 13:56
2022-06-04 21:26,27.5,cp-high,yes,7:00,2022-06-04 14:26
2022-06-04 21:56,25,cp-high,yes,7:00,2022-06-04 14:56
2022-06-04 22:26,23.5,cp-high,yes,7:00,2022-06-04 15:26
2022-06-04 22:56,23,cp-high,yes,7:00,2022-06-04 15:56
2022-06-04 23:26,23,cp-high,yes,7:00,2022-06-04 16:26
